,TIMESTAMP,I_static_model_state_x,I_static_model_state_y,S_static_model_state_x,S_static_model_state_y,S_static_model_state_z,S_static_model_state_a,S_static_model_state_b,S_static_model_state_g,I_current_state_x,I_current_state_y,S_current_state_x,S_current_state_y,S_current_state_z,S_current_state_a,S_current_state_b,S_current_state_g,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
310,10.32,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,156.10945043409134,991.6112082185516,-14.603320079773818,-19.631873897735776,0.3322958412695267,-0.00012569562626574014,-0.20246435224127837,-0.01734617223755551,0.0,0.3485623113384871,-0.020642277620822616,0.08387056784647112,0.05278416525686048,-0.3424935169306385,-0.015452965187091992
311,10.35,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,156.4513355114825,991.6220269435892,-14.589311130261205,-19.632317201590972,0.33506539736991886,0.00018052129459136918,-0.2181782082588276,-0.017280022161084232,0.0,0.3497979674897268,-0.007330172763173952,0.06920306399785175,-0.003677163765346987,-0.39911920769348375,0.002563632159228697
312,10.39,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,156.85042406371682,991.6207131777716,-14.572958233486725,-19.632263369235513,0.33606770124403157,-2.056019787153752e-05,-0.22463945659775017,-0.017222637619690385,0.0,0.4731907372876801,0.004661407930135695,-0.013841526608918563,0.004003187490543073,0.060458982772559546,0.010968447541788221
313,10.42,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,157.2653240895866,991.6170952146505,-14.55595745193889,-19.632115120990555,0.33429714406019145,-5.21670246570786e-05,-0.2147547240202747,-0.01675938329110819,0.0,0.6143882520683481,0.0036514886467355475,-0.0805733295658253,0.009213359445700026,0.4661480919463587,0.017769680811451083
314,10.46,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,157.97997293249702,991.6185934625963,-14.526674279839147,-19.632176512613704,0.328698903881404,-1.345447210422096e-05,-0.18238828535495644,-0.016147825786037153,0.0,0.8026397689750461,-0.004962045654779888,-0.1777074572043772,0.017307780409878216,1.0192727244952202,0.01294437475331337
315,10.49,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,158.40880683152005,991.7407133825535,-14.509102549342593,-19.637180450797317,0.34259283702396326,0.04023898804112716,-0.2114312979755748,-0.028597568748688986,0.0,0.6058102084049062,-0.17091091725625135,0.3876124528464052,1.2502882519056167,-0.5758541426299111,0.11323549368749852
316,10.52,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,158.61052676711105,991.7164621830667,-14.50083695198179,-19.636186743111026,0.34988627143364315,0.014600084320706945,-0.2571662897865683,-0.029620395097212333,0.0,0.4632288533293728,-0.022808537070405404,0.30112565470693253,-0.3373995315108904,-1.287587872309629,-0.22395529358060293
317,10.56,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,159.1807148496472,991.7458041569964,-14.477473147624213,-19.637389048384243,0.35013943901180833,-0.0002459247761752669,-0.32217443069864055,-0.03607682642357808,0.0,0.47059423887113816,-0.024893796002619317,-0.19263941533398482,-0.3224357919938975,-1.2912569251655555,-0.20866246775145517
318,10.59,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,159.60357602467656,991.7813567080099,-14.460146153135204,-19.638845835840407,0.34960236879493256,2.6537526270346576e-05,-0.3102752867458226,-0.037850456732286375,0.0,0.5781441992474656,-0.04873015141815482,-0.11594199044742151,0.023175896481724887,0.3924350913642276,-0.054729256913700175
319,10.63,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,160.30233377845624,991.8248185225322,-14.43151412810228,-19.64062671019156,0.344937019721887,0.00025200511699561656,-0.27976128774279346,-0.039627306953777336,0.0,0.7878192758062665,-0.043796634214908696,-0.1418222862972642,0.04682137334722734,0.9321852771026456,-0.020613012953506024
320,10.66,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,160.88126254432194,991.8159200098486,-14.407792168915588,-19.640262088208427,0.3425152438952887,-0.008359493990957504,-0.2560223437134382,-0.04073393047866614,0.0,0.6695740517863318,0.11989203271956746,0.11719103780154319,-0.8320943933985024,0.16122282850008346,-0.2971873979159004
321,10.69,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,161.2993062833432,991.803706018389,-14.390662571804473,-19.639761612460813,0.3438516059886917,0.0011530855242793063,-0.2714958891951931,-0.042265903025905015,0.0,0.5969256440802623,0.06978806287991152,0.07056079610902723,-0.4797125270101255,0.24351760237400472,-0.1545016927669402
322,10.73,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,161.82564011153795,991.7965594653512,-14.369095722258933,-19.639468778092432,0.34291421622005286,0.0009937577197601034,-0.26697010485236844,-0.04390580401984486,0.0,0.46273307752565096,-0.04756980256709474,-0.006044312511814366,0.11143344107831668,-0.10644556279786703,0.04083806576301865
323,10.75,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,162.0631860720717,991.8054124969175,-14.359362131680966,-19.639831536459052,0.3430409360940577,0.00030219736351519975,-0.2664051592278734,-0.04376469634977845,0.0,0.48467362357661764,-0.019653488855871596,0.001572538515104865,-0.008470397057748543,0.006129633927145299,0.0038067632471937623
324,10.78,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,162.4158566627702,991.8205757715227,-14.34491123918405,-19.640452860881904,0.34305340173156523,0.00025278192053189636,-0.2664494061702826,-0.04367074877197339,0.0,0.4815716858994237,-0.020341943745411466,6.503664099282255e-06,-0.001856289586295932,-0.002512851802052114,0.0023460809079925288
325,10.81,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,162.76931208071895,991.8357818951428,-14.330428187912004,-19.641075941069264,0.3430686600561645,0.00023875511398330657,-0.26644214574823244,-0.04358005267257563,0.0,0.48376952395469835,-0.020758852534662284,0.0010496095796579065,0.0007910718561918086,0.0014125043064547634,0.003302785459388891
326,10.85,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,163.24178437859706,991.8554568379426,-14.311068347413585,-19.6418821338474,0.34307330550516535,0.0002094303866660986,-0.2664304328148174,-0.04345625451943145,0.0,0.48479996582608065,-0.020334769529398434,0.0008521210022088158,0.0007210022473031562,0.0018098093417746772,0.00350420087216712
327,10.88,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,163.59656734395122,991.8699366544133,-14.296530899077121,-19.642475453156447,0.3430688222500105,0.0001847130583672869,-0.26642922447879047,-0.043364062116134215,0.0,0.4844781660931304,-0.019499419769930873,-0.0004681427823393317,-0.0013070752462917504,-0.0007457781317061741,0.002491460237193829
328,10.91,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,163.95158030980545,991.8845606627253,-14.281984026329923,-19.643074680814113,0.3430744317207258,0.00018035089101155723,-0.26639881835727186,-0.043263780531714854,0.0,0.48506339041722935,-0.020146778512897208,0.0005352976244667019,0.0005066574381452664,0.0017183114229172367,0.0035742347836179855
329,10.96,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,164.42481914241017,991.9037134883937,-14.26259277660368,-19.64385947952442,0.3430682878814,0.00015740607562729134,-0.2663878125989735,-0.04313695951882562,0.0,0.4847062904708213,-0.019493183024431104,-6.81225610478808e-05,-0.0002348529176443345,0.00037346725154827927,0.0029827278238373834
330,10.98,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,164.77982615329188,991.9181608609416,-14.248046147865114,-19.64445146942395,0.34306815344470576,0.00014851694023722948,-0.2663679464713544,-0.04303569555916733,0.0,0.4847497649769863,-0.019567728643014266,-6.344516458257241e-05,-0.0002502438545522308,0.00041487962628530763,0.003183189459627867
331,11.02,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,165.1351202519537,991.9327491128615,-14.233487755529701,-19.645049231941645,0.3430588481823438,0.00020422624857410144,-0.26629043214970355,-0.04288065792800647,0.0,0.4862066583371435,-0.020450373800905617,-0.0008540446128423282,0.006014912424639268,0.006173548212240332,0.010297671871325307
332,11.05,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,165.6084852072624,991.9516906585118,-14.21409133784876,-19.645825373324385,0.3430586469738668,0.00017216357192352053,-0.26628530541324774,-0.04264892361572874,0.0,0.48573577088350306,-0.019933727603006133,-0.0005906854361364259,0.004761889727647454,0.005301213890866269,0.009706976529799193
333,11.08,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,165.96360569489084,991.9658852000042,-14.199540059331301,-19.646407003317243,0.3430561956133847,0.00015716704796395512,-0.2662743220850617,-0.042455116607270936,0.0,0.4853471094823816,-0.01924653689638924,-0.0001550535745574351,-0.00026468797617467375,0.0005170860151315192,0.008555122279879817
334,11.11,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,166.2913885820837,992.0085804199416,-14.186108955660961,-19.648156465987853,0.3447895475182947,0.004297649707194765,-0.26254305392963195,-0.03659258969766383,0.0,0.37313322610079275,-0.13745366764459527,0.17348606013141274,0.41630004017085703,0.3576351494923345,0.680120702948494
335,11.16,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,166.66112462838979,992.2438170975265,-14.17095879571476,-19.657795432288896,0.35264225186802445,0.03422332001099466,-0.2650200495032532,-0.021667386306541848,0.0,0.2541439859211383,-0.23214628464017295,0.15916365889944334,0.7211890169976929,-0.16210952638215406,0.46105056740246414
336,11.2,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,166.8368974851403,992.3045244881783,-14.163756395730836,-19.660282954637555,0.35848408704380985,0.023981991946982636,-0.24244469422357665,-0.02296989838836256,0.0,0.24052519023320026,-0.09287981570512995,0.11945276070035425,-0.18883662635949466,0.49258789690711463,0.24858508250088945
337,11.23,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.05896452632678,992.3202153304464,-14.154657063311488,-19.660925896467077,0.36229881663386443,0.0116915144475992,-0.22224232680553688,-0.010399679343754388,0.0,0.21928373463393916,0.0352668452686911,0.08958006029129995,-0.34973938864012893,0.5485344045774888,0.2198244797597685
338,11.26,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.21055228026688,992.2808143829408,-14.148445662662235,-19.659311418618064,0.36508658986025533,0.0018631038469108237,-0.20746867608675426,-0.003418809675427804,0.0,0.19996894084422917,0.05636233672663356,0.11046694621677167,-0.25503745033526515,0.4473161253988694,0.13091598559011958
339,11.29,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.34708801587388,992.2626468898073,-14.14285102764224,-19.65856699450918,0.36901848500492845,0.0004267042710969838,-0.1959312111022966,-0.0021907819861741442,0.0,0.18027248156627948,0.0031735519783126533,0.13456024783909143,0.03336477005802936,0.36592167622394944,-0.0019187824347545895
340,11.31,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.4309729546584,992.2646164472468,-14.139413791126193,-19.658647698326202,0.3715488236715602,0.0005104316182699055,-0.18905489254453933,-0.002010936843742557,0.0,0.16907887756986636,-0.005298177618867042,0.12410416043606931,0.0027854743782594693,0.3384110724796398,0.012567750746708238
341,11.35,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.58204431728814,992.2683341712903,-14.133223549925754,-19.658800034335794,0.37607611575918265,0.000538118604228765,-0.17662673183712677,-0.0016239469211136847,0.0,0.14617933084099546,-0.002146656065587073,0.10632960671890042,0.0012530526191717364,0.2924613665183521,0.008790219383446202
342,11.38,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.68243575944615,992.258441943939,-14.129109949369036,-19.65839469428823,0.3772288512586017,0.00011092440780940976,-0.1734701275661132,-0.004351791533438009,0.0,0.13493915328775602,0.02053536961312453,-0.04274908099624685,0.004447849938870227,-0.11036664314285033,-0.13641621780574753
343,11.42,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.81208541420838,992.2378106349227,-14.123797475710486,-19.657549313821217,0.36554904702227115,0.0001870581894277192,-0.20552324489661386,-0.008459171337505275,0.0,0.1326778330511715,0.021496768569164045,-0.44211713034476885,-0.007928755520403251,-1.210283658181192,-0.08350498446863713
344,11.46,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,167.92052246931397,992.223107136594,-14.119354201257378,-19.656946829011652,0.3383476794748348,0.00024220455950950382,-0.27922044173531807,-0.01004612758539783,0.0,0.08416260631213049,0.009256953711166773,-0.8152192579888823,-0.020280513329734767,-2.197869736688201,-0.02173869763847008
345,11.49,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,168.30154513668273,992.1831422488812,-14.103741565131049,-19.65530924336879,0.3464076462494825,-0.0005623331304054774,-0.2582026625435758,-0.014463563643725414,0.0,0.5238500164084211,0.05439382305049788,0.16720617227779944,0.04053441103202672,0.4690065550772768,-0.1855246716192022
346,11.51,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,168.41123473645416,992.5295576117854,-14.099246966896512,-19.669503824092672,0.384189513528184,0.0627683142615447,-0.198257296804047,0.02013754355762843,0.0,0.42674309947031225,-0.0794383585619084,0.44962436334268235,-0.9618889442794203,-0.3352914075726404,0.026943524669595577
347,11.55,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,168.88039600528583,992.2894991402732,-14.080022797832191,-19.659667281845337,0.41014891954552296,-0.04512775483700712,-0.10727196663052407,-0.02943029465414056,0.0,0.4511157495110904,0.09465701683570975,0.28655779258161307,-1.5445740474158645,1.2273772765357427,-0.9497325967283545
348,11.59,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,169.1753029035496,992.4026330032119,-14.067938807854553,-19.664303010863314,0.4194834144375522,-0.0007949752819071663,-0.07491570435650569,-0.01972404577358781,0.0,0.4175401502489155,-0.18475164628496246,0.28962703835376863,1.7112023663135567,1.552366521406156,0.6165314034724022
349,11.61,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,169.4567195597065,992.4966758087763,-14.056407588773002,-19.66815647216449,0.4227347269909405,0.01262397234894681,-0.05670812178870612,-0.006519979380833403,0.0,0.3676482931200315,-0.10041339694031737,0.018605515508990093,-0.1872386042862944,0.11151385547136375,0.4051894050876955
350,11.65,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,169.78909456047643,992.5816757744932,-14.042788320448771,-19.671639397588986,0.414276716292148,-0.00020144907129943714,-0.07002984934235916,0.009609403464771212,0.0,0.29567132520496214,-0.09293196594474572,-0.33444740367798753,0.016764789812006704,-1.015466110680089,0.2875957122467841
351,11.68,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,170.08615871903868,992.5543475989894,-14.030615935415,-19.6705196089342,0.4225561006613226,-0.0005201844190422158,-0.04681853747076657,0.0013616471278828544,0.0,0.4053257502232008,0.036215538273024254,0.1772737500764698,0.021557755271759595,0.5226096418486478,-0.12533432558780472
352,11.71,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,170.38057340535838,992.5442653804878,-14.018552114121901,-19.6701064838834,0.4242036541305932,0.002808356633667865,-0.043717054250447696,0.0012437844876598211,0.0,0.40704175355953914,-0.032232036253595796,0.10589453042373852,0.31657507118265793,0.11362074279938714,0.12258732432995202
353,11.75,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,170.79966383469065,992.5246349971009,-14.001379628237066,-19.669302116954377,0.4253138956692106,0.0011130901713810994,-0.03853921275956481,0.000988611734283026,0.0,0.41093791491449233,0.0021774151627801308,-0.11109559384355447,0.24310757806477729,-0.28504745098056083,-0.08017538214421133
354,11.78,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,171.05827141910285,992.5038825479934,-13.990783024778224,-19.668451772698262,0.41725931083614204,-0.000276893212927348,-0.06105250734506033,-0.0011232135354526448,0.0,0.30081760983253797,0.010207792524441005,-0.3310446025255311,0.11857678711158154,-1.0533724182528903,-0.015577601609169014
355,11.81,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,171.23742942978058,992.4887117551791,-13.983441916048015,-19.667830140212217,0.4025513871329312,5.993233432003851e-05,-0.10290676357021457,-0.0034915610138540536,0.0,0.21279619359960567,0.02359699860996844,-0.5678719694026625,-0.001352663217581601,-1.599997865696045,-0.07256567471724251
356,11.85,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,171.3697283848579,992.4630321229882,-13.978020885693628,-19.666777901624883,0.37186850719017134,0.0002597010935028394,-0.18816557976811266,-0.006374939387364375,0.0,0.09416508870832614,0.027991585106970307,-0.8910294772776226,-0.009805145448727967,-2.4521027327605256,-0.07236197507710702
357,11.88,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,172.18205584045452,992.4347258391662,-13.944735272878937,-19.66561803438535,0.44105305219078916,0.0004915583071718161,0.0025647712624718845,-0.011749770702435316,0.0,0.7305000758982415,0.0026971424328331925,0.49626436063447965,0.3131198389627542,0.9665586074407058,-0.1727975820272422
358,11.91,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,172.7138945482527,992.4279437647706,-13.922942857535011,-19.66534013475157,0.4501748303935295,0.005560750301839351,0.027441579505885133,-0.015513772088973365,0.0,0.7175260728696619,0.02194525614391631,0.21139519750063518,-0.07718949800346617,0.5364924526631987,-0.02434737047470575
359,11.96,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,173.49104015180714,992.3903991174078,-13.891098842560098,-19.663801719932806,0.4492737801421394,-3.879691961417912e-05,0.031200773610897244,-0.01716460032264144,0.0,0.5431589658038433,0.008783969792235172,-0.14058098512691564,0.02383356568266296,-0.42745014464639947,-0.08353599850835174
360,12.0,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,173.83249857755308,992.377073571093,-13.8771073753588,-19.663255697547232,0.44099387204034035,-1.3141826629694376e-05,0.00710540305754672,-0.019569043289269162,0.0,0.4262134831351691,0.02006881469181459,-0.3428643797495756,-0.013252040800401177,-1.0050566840042827,-0.07375338280558298
361,12.03,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,174.25179843697464,992.399969103893,-13.859926307948356,-19.664193855964395,0.43840620034125805,0.003583168146351188,-0.0033420291814048896,-0.020003152232082294,0.0,0.4843886383975727,-0.02026003735560059,0.058691397841439306,0.020804273375157094,0.12909585931004855,0.02875981190006984
362,12.06,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,174.50346860581215,992.404572199671,-13.849613969322819,-19.664382470620666,0.43950658118761415,0.003528860450833126,4.4451435284047086e-05,-0.01969713088697759,0.0,0.5226426454158174,-0.006234454970909816,0.053138007096751386,-0.013043430131474607,0.17782505120697506,0.015816824242158172
363,12.08,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,174.8513142008121,992.3968172578674,-13.835360783966722,-19.66406470715164,0.4414991085898683,0.0013724563151401188,-0.00014282661402162977,-0.01918458440195779,0.0,0.44915400023127694,0.00800759109046949,0.08413613989318373,-0.05948486315600053,-0.07622119990134377,-0.0045736349270744546
364,12.11,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,175.13718252109007,992.4041109894155,-13.823647155233383,-19.664363572249222,0.4392640219959539,0.003487408498208109,-0.012577507232424791,-0.019462362737735064,0.0,0.3255070087899609,0.0027710330382815958,-0.12904448889503595,-0.08498690223005939,-0.711093937784202,-0.01677546200772675
365,12.15,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,175.57477514653127,992.4572749612987,-13.805716530581158,-19.666541998414186,0.44755300637179535,-5.0695759044133816e-05,-0.003809446843266691,-0.021409798764823264,0.0,0.49110558936803356,0.003317325938102335,0.13531906297058843,-0.7149053750477121,0.5066529691396859,-0.05059235854147876
366,12.18,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,175.90660208312806,992.4868436451246,-13.792119719520606,-19.667753593263637,0.4464279257404165,-0.005229634961875206,-0.00231563886245701,-0.022251609035990418,0.0,0.3779148271404046,-0.12717988701624186,-0.08854525395298482,0.9176091980161145,-0.8536560355101034,0.0030673695759844623
367,12.21,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,176.2462931447094,992.5282746634637,-13.778200671143615,-19.669451254502903,0.44397231769488077,0.00016737067347737922,-0.005893709430447934,-0.02380135441265695,0.0,0.5290834447631557,-0.05285968508142697,0.019575366495815715,0.18941276679428912,0.2233721593617845,-0.019259020973574865
368,12.25,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,176.72522061087562,992.5388231413851,-13.75857632618851,-19.669883484817735,0.4442299597649381,-7.437517097647677e-05,-0.0060278338589812635,-0.023839552796661664,0.0,0.48714783409530543,-0.0054324224719686075,0.00015725990486560942,-0.0034235994550128874,9.895941992796608e-05,-0.0034508458157952587
369,12.28,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,177.08124745263268,992.5436320341801,-13.743987909257978,-19.670080532132253,0.444252047560798,-0.00010701852153258312,-0.005998214524279834,-0.023915047316415566,0.0,0.48597330826431995,-0.0068731806142355995,0.000502655942137256,-0.0006566458573141677,0.00048679034459334384,-0.0030079467135811005
370,12.31,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,177.43675432851674,992.5495743999816,-13.729420798246144,-19.670324024194365,0.44426568966725466,-9.270824595276519e-05,-0.005990931672542626,-0.023961412215045816,0.0,0.48500370892915123,-0.008757766858178447,0.0007243286829113764,0.0018289198285571877,-0.0005305120842965109,9.793145084888108e-05
371,12.35,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,177.91020457173536,992.5581462397035,-13.710020885841088,-19.670675260553708,0.4442742061238903,-8.742607201721669e-05,-0.005998467491648747,-0.02389200899973161,0.0,0.4841175333663036,-0.007787062029563994,0.0013288322635344018,-0.00803507332433985,-0.005114563448445865,0.0009631789725907641
372,12.39,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,178.38371759604,992.5665893220364,-13.690618400942752,-19.671021221000515,0.4442796549208311,-7.989942964944395e-05,-0.006016003992922538,-0.02378354372738751,0.0,0.48428607679716174,-0.008161456556093155,0.0010785286797399913,-0.0061142340295805364,-0.004283887891293666,0.00039174928291039703
373,12.41,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,178.6208444748866,992.570924818546,-13.68090198249245,-19.671198870613598,0.44427060519846023,-1.861427786539276e-05,-0.005985509841479127,-0.023663639616699,0.0,0.48571735715219516,-0.00850702132626826,-0.00010470423440849082,-7.527876545051362e-05,-0.0001333576632817981,0.006240423246148386
374,12.46,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,179.21321300893942,992.5811237242925,-13.656629320609312,-19.6716167769954,0.4442741887428453,-4.5092751748526304e-05,-0.0060282440360807385,-0.02343165001328596,0.0,0.4846792149187289,-0.009519181975316485,0.001242111264407997,0.0074633443258835365,-0.006050688319134618,0.006933949248112504
